"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","100","2429","ELEMENTARY ITALIAN I","Flaherty,Julie Ann","16","24",""," 2.831"," 3.136","0","31.3","37.5","18.8","6.3","9","0","3","2","3","1","2","2","1","0","0","1","0","1","4","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","100","2430","ELEMENTARY ITALIAN I","Lettieri,Marco","17","22",""," 3.318"," 3.122","0","58.8","29.4","5.9","0.0","6","3","4","3","3","0","2","0","1","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","100","2431","ELEMENTARY ITALIAN I","Flaherty,Julie Ann","13","15",""," 2.415"," 3.017","6.7","7.7","46.2","30.8","15.4","2","0","0","1","1","2","3","2","1","1","1","0","1","0","2","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","OVS","Overseas Study","FRIT","FRIT-M","100","4184","ELEMENTARY ITALIAN I","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","115","12432","ACCELERATED ELEMENTARY ITALIAN","Lettieri,Marco","11","16",""," 3.736"," 3.444","0","81.8","18.2","0.0","0.0","5","3","2","4","1","1","0","0","0","0","0","0","0","0","2","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","150","11009","ELEMENTARY ITALIAN II","Salmaso,Nicolo","21","26",""," 2.338"," 2.957","0","9.5","52.4","19.0","4.8","8","0","0","2","5","3","3","0","2","2","0","0","1","3","2","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","150","2432","ELEMENTARY ITALIAN II","Serafin,Karolina","20","26",""," 3.460"," 3.525","0","85.0","5.0","0.0","0.0","8","7","4","6","0","1","0","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","150","2433","ELEMENTARY ITALIAN II","Serafin,Karolina","20","25",""," 3.230"," 3.408","0","60.0","20.0","5.0","10.0","6","1","9","2","3","1","0","0","0","1","2","0","0","1","0","4","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","150","2434","ELEMENTARY ITALIAN II","Lettieri,Marco","17","20",""," 2.788"," 3.091","0","41.2","23.5","23.5","0.0","5","2","1","4","2","1","1","2","1","1","0","0","0","2","3","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","150","3951","ELEMENTARY ITALIAN II","Salmaso,Nicolo","22","22",""," 2.986"," 3.318","0","45.5","31.8","9.1","4.5","2","3","4","3","3","4","0","1","0","1","0","0","1","2","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","200","30490","INTERMEDIATE ITALIAN I","Daniel,Kenna","10","12",""," 2.570"," 3.206","0","40.0","10.0","30.0","10.0","3","1","1","2","0","1","0","2","1","0","0","0","1","1","2","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","200","5369","INTERMEDIATE ITALIAN I","Daniel,Kenna","19","20",""," 2.637"," 3.204","0","47.4","0.0","31.6","15.8","2","0","4","5","0","0","0","2","3","1","1","2","0","1","0","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","215","4858","ACCELERATED SECND-YEAR ITALIAN","Cabrini,Leonardo","10","10",""," 3.110"," 3.234","0","60.0","20.0","10.0","0.0","1","1","2","3","1","0","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","222","12994","TOPICS IN ITALIAN CULTURE","Kumar,Akash","38","48",""," 3.737"," 3.414","0","81.6","18.4","0.0","0.0","10","0","17","14","4","3","0","0","0","0","0","0","0","0","0","7","3","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","8W2","Eight Week - Second","FRIT","FRIT-M","222","37148","TOPICS IN ITALIAN CULTURE","Ricci,Andrea","23","27",""," 3.187"," 3.079","0","52.2","21.7","21.7","0.0","5","0","7","5","3","1","1","4","1","0","0","0","0","1","2","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","250","11017","INTERMEDIATE ITALIAN II","Polinelli,Giacomo","15","15",""," 2.620"," 3.218","0","26.7","20.0","40.0","13.3","0","1","3","0","1","2","0","2","3","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","250","2435","INTERMEDIATE ITALIAN II","Stefani,Alvise Filippo","17","20",""," 3.547"," 3.438","0","52.9","47.1","0.0","0.0","3","4","5","0","1","7","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","250","2436","INTERMEDIATE ITALIAN II","Stefani,Alvise Filippo","21","22",""," 3.186"," 3.317","0","57.1","19.0","14.3","0.0","3","5","7","0","2","2","0","1","2","0","0","0","0","2","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","301","3893","ITALIAN READING & EXPRESSION","Cabrini,Leonardo","20","22",""," 3.705"," 3.590","4.8","90.0","5.0","0.0","0.0","3","6","9","3","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","308","30492","MASTERPIECES OF ITALIAN LIT 2","Ryan,Colleen Marie","10","11",""," 3.540"," 3.566","0","70.0","20.0","10.0","0.0","1","2","5","0","0","1","1","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","311","6156","ITALIAN FILM AND CULTURE","Ryan,Colleen Marie","14","17",""," 3.550"," 3.501","0","85.7","0.0","7.1","0.0","4","4","6","2","0","0","0","1","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","463","30524","CONTEMP & POP ITALIAN CULTURE","Serafin,Karolina","17","20",""," 3.765"," 3.489","5","76.5","23.5","0.0","0.0","3","6","6","1","1","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","499","2438","READING FOR HONORS","Panaite,Oana","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","504","30506","RENAISSANCE ITAL LIT & CULTURE","Scalabrini,Massimo","3","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","504","30507","RENAISSANCE ITAL LIT & CULTURE","Scalabrini,Massimo","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","504","37740","RENAISSANCE ITAL LIT & CULTURE","Scalabrini,Massimo","1","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","504","38508","RENAISSANCE ITAL LIT & CULTURE","Scalabrini,Massimo","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","603","30508","SEM IN MEDIEVAL ITALIAN LIT","Kumar,Akash","5","8","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","603","30509","SEM IN MEDIEVAL ITALIAN LIT","Kumar,Akash","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","875","2440","RESEARCH IN ITALIAN LITERATURE","Panaite,Oana","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-M","875","4358","RESEARCH IN ITALIAN LITERATURE","Panaite,Oana","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","OVS","Overseas Study","FRIT","FRIT-OS","100","38432","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-X","490","2422","INDIVIDUAL READINGS IN FRENCH","Panaite,Oana","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","FRIT","FRIT-X","493","2437","INDIV READINGS IN ITALIAN LIT","Panaite,Oana","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","OVS","Overseas Study","FRST","FRST-F","400","38561","SPECIAL TPCS IN FOREIGN STUDY","","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","109","2441","WEATHER & CLIMATE","Maxwell,Justin Timothy","77","84",""," 3.235"," 3.007","0","51.9","32.5","9.1","5.2","8","2","21","17","8","12","5","2","3","2","2","1","1","1","4","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","120","11445","REGIONS OF THE WORLD","Wasserman,Julie Kearney","122","147",""," 3.223"," 3.088","1.5","50.0","36.1","7.4","3.3","29","16","26","19","13","21","10","2","4","3","2","1","1","4","13","12","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","185","6488","ENVIR CHG:END OF WRLD AS KNOWN","MacBean,Natasha Louise","92","100",""," 3.454"," 3.296","0","71.7","16.3","3.3","4.3","12","24","35","7","5","7","3","0","2","1","3","0","1","4","4","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","208","12208","ENVIRONMENT AND SOCIETY","Dwyer,Mike","54","61",""," 3.413"," 3.189","3.5","64.8","22.2","9.3","1.9","8","9","16","10","1","8","3","3","2","0","0","1","0","1","3","4","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","208","5990","ENVIRONMENT AND SOCIETY","Owens,Mitchell C","53","63",""," 3.174"," 3.018","1.8","60.4","22.6","1.9","7.5","14","11","12","9","6","2","4","0","1","0","1","3","0","4","2","7","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","208","9027","ENVIRONMENT AND SOCIETY","Postigo,Julio C.","32","36",""," 3.553"," 3.261","3","71.9","15.6","9.4","3.1","4","5","14","4","2","3","0","1","2","0","0","1","0","0","1","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","218","9028","EDIBLE EDUCATION","Kalentzidou,Olga","14","17",""," 3.236"," 3.291","0","35.7","57.1","0.0","7.1","3","0","4","1","4","3","1","0","0","0","0","0","1","0","1","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","237","2443","MAPPING OUR WORLD","Kim,Yuri","45","53",""," 3.422"," 3.296","3.9","71.1","15.6","6.7","4.4","9","0","24","8","2","1","4","1","0","2","1","1","0","1","6","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","8W2","Eight Week - Second","GEOG","GEOG-G","237","37481","MAPPING OUR WORLD","Hwang,Taehee","31","34",""," 2.474"," 2.911","3","19.4","32.3","35.5","3.2","6","1","3","2","3","4","3","3","6","2","0","1","0","3","2","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","250","30137","COMPUTING IN GEOSPATIAL SCI","Ficklin,Darren","15","19",""," 3.800"," 3.513","10.5","80.0","20.0","0.0","0.0","4","5","6","1","1","2","0","0","0","0","0","0","0","0","3","0","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","306","31314","CURR ISS GLOB, DEV & JUSTICE","Mowatt,Rasul A","7","15",""," 3.857"," 2.738","16.7","85.7","14.3","0.0","0.0","8","2","4","0","0","1","0","0","0","0","0","0","0","0","5","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","306","31470","CURR ISS GLOB, DEV & JUSTICE","Stratton,Cole","10","13",""," 3.690"," 2.969","8.3","60.0","40.0","0.0","0.0","3","4","2","0","3","1","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","307","11170","BIOGEOGRAPHY: DIST OF LIFE","Lockwood,Benjamin","28","32",""," 3.196"," 3.225","13.3","53.6","28.6","10.7","3.6","5","4","3","8","4","3","1","1","1","1","0","1","0","1","2","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","336","12227","ENVIRONMENTAL REMOTE SENSING","Khodaee,Mahsa","19","25",""," 3.032"," 3.267","8.7","36.8","36.8","15.8","10.5","6","2","4","1","4","2","1","0","3","0","0","2","0","0","4","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","338","5873","GEOGRAPHIC INFORMATION SYSTEMS","Kim,Yuri","20","21",""," 2.705"," 3.323","9.5","40.0","25.0","10.0","20.0","2","2","5","1","1","2","2","0","1","1","1","2","1","1","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","352","11016","FOOD & POVERTY IN AMERICA","Shattuck,Annie","35","41",""," 3.429"," 3.370","0","60.0","28.6","5.7","5.7","6","5","15","1","2","6","2","1","1","0","0","2","0","0","1","5","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","369","8406","THE GEOGRAPHY OF FOOD","Kalentzidou,Olga","50","61",""," 2.956"," 3.253","1.7","42.0","24.0","26.0","6.0","12","0","12","9","7","3","2","3","5","5","2","1","0","1","10","1","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","379","11115","TOPICS IN GEOGRAPHY OF FOODS","Kalentzidou,Olga","0","19","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","388","30140","QUALITATIVE METHODS IN GEOG","Ashutosh,Ishan","8","9",""," 3.663"," 3.367","22.2","62.5","37.5","0.0","0.0","1","0","5","0","1","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","438","31498","ADV GEOGRAPHIC INFO SYSTEMS","Kim,Yuri","10","10",""," 3.760"," 3.555","30","70.0","30.0","0.0","0.0","0","3","4","0","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","440","34436","TOPICS IN ENVIRONMENTAL GEOG","Baeten,John","16","21",""," 3.344"," 3.313","31.6","56.3","31.3","12.5","0.0","5","0","4","5","0","3","2","2","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","444","31318","CLIMATE CHANGE IMPACTS","Ficklin,Darren","24","26",""," 3.425"," 3.338","4","70.8","16.7","8.3","0.0","3","5","8","4","0","3","1","0","1","1","0","0","0","1","0","1","1","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","448","12214","CAPITALISM AND NATURE","Lave,Rebecca","11","16",""," 3.191"," 3.356","23.1","63.6","18.2","9.1","0.0","6","1","3","3","0","1","1","1","0","0","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","453","31500","WATER AND SOCIETY","Baeten,John","23","31",""," 3.161"," 3.239","3.6","39.1","47.8","8.7","0.0","9","1","6","2","3","6","2","0","2","0","0","0","0","1","5","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","461","12231","HUMAN DIM OF GLOBL ENVR CHANGE","Postigo,Julio C.","6","19",""," 3.717"," 3.092","6.3","66.7","33.3","0.0","0.0","13","1","2","1","2","0","0","0","0","0","0","0","0","0","10","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","467","30139","ECOHYDROLOGY","Hwang,Taehee","6","9",""," 3.617"," 3.377","33.3","66.7","33.3","0.0","0.0","3","1","2","1","0","2","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","469","11015","FOOD AND GLOBAL POVERTY","Dunn,Elizabeth Cullen","20","25",""," 3.090"," 3.160","4.5","50.0","25.0","20.0","0.0","6","3","3","4","2","1","2","1","2","1","0","0","0","1","2","3","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","488","31315","APPLIED SPATIAL STATISTICS","Robeson,Scott M.","10","13",""," 3.860"," 3.445","38.5","80.0","20.0","0.0","0.0","3","4","4","0","2","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","498","10258","CAPSTONE IN GEOGRAPHY","Waldman,Kurt Benson","15","16",""," 3.540"," 3.169","87.5","73.3","13.3","13.3","0.0","1","1","5","5","1","1","0","1","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","498","37356","CAPSTONE IN GEOGRAPHY","Waldman,Kurt Benson","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","499","9463","HONORS RESEARCH IN GEOG","Lave,Rebecca","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","501","2444","RSCH PROBLEMS IN GEOGRAPHY II","Robeson,Scott M.","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","538","5877","GEOGRAPHIC INFORMATION SYSTEMS","Kim,Yuri","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","540","34437","TOPICS IN ENVIRONMENTAL GEOG","Baeten,John","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","540","34438","TOPICS IN ENVIRONMENTAL GEOG","Shattuck,Annie","5","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","544","31317","CLIMATE CHANGE IMPACTS","Ficklin,Darren","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","548","30128","CAPITALISM AND NATURE","Lave,Rebecca","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","553","31501","WATER AND SOCIETY","Baeten,John","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","561","12232","HUMN DMNSNS-GLBL ENVRNMNT CHNG","Postigo,Julio C.","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","566","31310","COMPUTING IN GEOSPATIAL SCI","Ficklin,Darren","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","567","34772","ECOHYDROLOGY","Hwang,Taehee","4","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","576","30141","QUALITATIVE METHODS IN GEOG","Ashutosh,Ishan","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","588","31316","APPLIED SPATIAL STATISTICS","Robeson,Scott M.","10","10",""," 4.000"," 3.885","30","100.0","0.0","0.0","0.0","0","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","602","36660","TOP SEM CLIMATE, LAND,&ENV CHG","Dunn,Elizabeth Cullen","6","6",""," 3.567"," 3.855","83.3","66.7","33.3","0.0","0.0","0","1","1","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-11-2021"
"SP21","4212","1","Regular Academic Session","GEOG","GEOG-G","830","2446","READINGS IN GEOGRAPHY","Lave,Rebecca","2","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-11-2021"
