"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"S108","4085SS1","","","EDUC","EDUC-J","760","13244","TOP SEM IN CURR/INSTR ISSUES:","Carter,Stephanie","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-J","799","1899","DOCT THESIS-CURRICULUM/INSTR","Buzzelli,Cary Anthony","0","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-J","799","1900","DOCT THESIS-CURRICULUM/INSTR","Galindo,Enrique","2","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-J","799","1905","DOCT THESIS-CURRICULUM/INSTR","Vallance,Elizabeth","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-J","799","1906","DOCT THESIS-CURRICULUM/INSTR","Akerson,Valarie","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-J","799","4737","DOCT THESIS-CURRICULUM/INSTR","Buzzelli,Cary Anthony","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-K","500","13249","TOPICAL WORKSHOP IN SPEC EDUC","Martinez,Rebecca S","4","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-K","520","4921","SURVEY OF BEHAVIOR DISORDERS","Havercroft,Kathryn Amy","8","11",""," 3.925"," 3.695","100.0","100.0","0.0","0.0","0.0","3","6","0","2","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-K","522","5255","TEACHING SOCIAL SKILLS","Bellini,Scott Curtis","10","10",""," 3.810"," 3.691","100.0","90.0","10.0","0.0","0.0","0","0","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-K","799","1915","DOCTORS THESIS IN SPECIAL EDUC","Butera,Gretchen","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","407","4021","LANG EDUC ISSUES FOR ENG TCHRS","Cowan,Peter Moreau","10","11",""," 3.810"," 3.144","81.8","90.0","10.0","0.0","0.0","1","0","6","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","501","13318","CRITICAL READ IN CONTENT AREAS","Pu,Hong","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","502","4027","SOC/PSY/LING APPL RDG INST","Bastos,Maria-Thereza Xavier","16","16",""," 4.000"," 3.919","100.0","100.0","0.0","0.0","0.0","0","2","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","507","4022","ISSUES IN LANGUAGE LEARNING","Cowan,Peter Moreau","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","524","5258","LANG ISS IN BI/MULTI/EDUC","Thinsan,Snea","13","13",""," 3.923"," 3.905","100.0","92.3","7.7","0.0","0.0","0","2","9","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","530","12889","TOPICAL WKSHP IN LANGUAGE EDUC","Menosky,Dorothy","11","11",""," 4.000"," 3.879","90.9","100.0","0.0","0.0","0.0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","530","5506","TOPICAL WKSHP IN LANGUAGE EDUC","Nyikos,Martha","15","16",""," 3.867"," 3.760","66.7","86.7","13.3","0.0","0.0","1","4","7","2","2","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","559","13076","TRADE BOOKS IN ELEM CLASSROOMS","Diersing,Catherine A F","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","559","5261","TRADE BOOKS IN ELEM CLASSROOMS","McClain,Leana","11","11",""," 4.000"," 3.872","100.0","100.0","0.0","0.0","0.0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","650","1934","INTERNSHIP IN LANGUAGE EDUC","Hines,Mary Beth","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","690","4023","READINGS IN LANGUAGE EDUC","Hines,Mary Beth","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","750","13243","TOPICAL SEMINAR IN READING","Carter,Stephanie","0","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","795","1937","DISSERTATION PROPOSAL PREP","Hines,Mary Beth","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","799","1939","DOC THESIS IN LANG EDUC","Hines,Mary Beth","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-L","799","5008","DOC THESIS IN LANG EDUC","Hines,Mary Beth","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","101","1943","LABORATORY-FIELD EXPERIENCE","Scott,Alexander F","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","201","1945","LABORATORY-FIELD EXPERIENCE","Scott,Alexander F","0","16","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","201","5671","LABORATORY-FIELD EXPERIENCE","Scott,Alexander F","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","300","1946","TCHNG IN PLURALISTIC SOCIETY","Garcia Jr,Antonio","12","15",""," 3.692"," 2.933","7.1","75.0","16.7","8.3","0.0","3","6","2","1","2","0","0","0","1","0","0","0","0","0","0","1","2","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","323","1948","TCHING OF MUS IN THE ELEM SCH","Strand,Katherine Dagmar","9","10",""," 3.933"," 3.020","77.8","100.0","0.0","0.0","0.0","1","0","7","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","323","1949","TCHING OF MUS IN THE ELEM SCH","Strand,Katherine Dagmar","10","10",""," 3.940"," 3.161","60.0","100.0","0.0","0.0","0.0","0","3","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","550","1969","PRACTICUM","Stachowski,Laura Lee","1","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-M","550","4024","PRACTICUM","Stachowski,Laura Lee","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-N","102","5259","TEACH & LEARN ELEM MATH I","Winarski,Erik Christopher","12","14",""," 2.158"," 2.747","16.7","0.0","16.7","75.0","8.3","2","0","0","0","0","1","1","4","5","0","0","1","0","0","0","2","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-N","103","5134","TEACH & LEARN ELEM MATH II","Tsegai,Samuel Kifle","9","9",""," 2.622"," 2.919","55.6","22.2","11.1","66.7","0.0","0","0","2","0","1","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-N","517","1974","ADV STUDY TCH OF SEC SCHL MATH","Galindo,Enrique","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-N","543","1975","ADV STUDY TEACH MATH ELEM SCHL","Caulfield,Richard Howard","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-N","590","1977","IND STUDY OR RES IN MATH EDUC","Galindo,Enrique","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","251","1980","EDUC PSY FOR ELEM TCHRS","Scott,Alexander F","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","254","1981","ED PSY FOR TEACHERS-ALL GRADES","Scott,Alexander F","17","19",""," 3.224"," 3.514","0.0","41.2","47.1","11.8","0.0","2","1","2","4","3","3","2","0","1","1","0","0","0","0","1","0","1","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","254","5670","ED PSY FOR TEACHERS-ALL GRADES","Scott,Alexander F","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","516","4927","ADOLESCENT DEVELOPMENT","Cipra,Amber Marie","0","16","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","540","12681","LEARNING & COGNITION IN EDUC","Cole,James Stuart","0","15","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","540","1987","LEARNING & COGNITION IN EDUC","Levy,Ofer","8","9",""," 4.000"," 3.875","87.5","100.0","0.0","0.0","0.0","1","0","8","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","540","1988","LEARNING & COGNITION IN EDUC","Kuo,Che-Yu","0","21","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","590","1989","IND STUDY OR RES IN EDUC PSYCH","Alexander,Joyce","0","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","650","11696","TOPIC SEM IN EDUC PSYCHOLOGY","Huberty,Thomas J","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","650","13559","TOPIC SEM IN EDUC PSYCHOLOGY","Martinez,Rebecca S","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","680","13643","ETHICAL LEGAL PROF ISS SCH PSY","Cummings,Jack Alan","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","690","1991","IND STUDY IN ED PSYCHOLOGY","Alexander,Joyce","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","697","1997","ADV PRACTICUM IN SCHOOL PSYCH","Huberty,Thomas J","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-P","799","2002","DOCTORS THES IN ED PSYCHOLOGY","Alexander,Joyce","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-Q","590","4167","IND STUDY OR RES IN SCI EDUC","Akerson,Valarie","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-Q","690","2009","ADV RESEARCH IN SCIENCE EDU","Akerson,Valarie","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-Q","690","2010","ADV RESEARCH IN SCIENCE EDU","Akerson,Valarie","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-R","511","2013","INSTRUCTNAL TECH FOUNDATIONS I","Beriswill,Joanne Elizabeth","0","11","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-R","521","4741","INSTRUCT DESIGN & DEV I","Beriswill,Joanne Elizabeth","0","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-R","547","4742","COMPUTER MEDIATED LEARNING","Frick,Theodore W","0","16","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-R","561","4138","EVAL/CHANGE IN INST DEV PROC","Osman,Gihan","0","9","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-R","586","2014","PRACTICUM IN IST","Boling,Elizabeth","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-R","590","2019","IND STUDY OR RES INST SYS TECH","Boling,Elizabeth","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-R","799","2024","DOCTORAL DISSERTATION IN IST","Boling,Elizabeth","0","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-S","590","2033","IND STUDY OR RES IN SECNDRY ED","Flinders,David Joseph","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-T","550","2043","CULT/COMM FORCES & THE SCHOOLS","Stachowski,Laura Lee","1","8","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-U","547","2045","PRACTICUM IN PERSONNEL WORK","DeSawal,Danielle Marie","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-W","505","13009","PROF DEVELOPMENT WORKSHOP","Whitmore,Wendy Ann","8","9",""," 3.963"," 3.856","100.0","100.0","0.0","0.0","0.0","1","1","6","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-W","505","2064","PROF DEVELOPMENT WORKSHOP","Stachowski,Laura Lee","0","18","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-W","505","4126","PROF DEVELOPMENT WORKSHOP","Hallett-Rupp,Karen S","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-W","505","5116","PROF DEVELOPMENT WORKSHOP","Gray,Catherine","76","92",""," 4.000"," 3.661","100.0","100.0","0.0","0.0","0.0","16","0","76","0","0","0","0","0","0","0","0","0","0","0","0","0","16","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-W","551","2104","ED & PSY OF GIFTED & TALENTED","Bizzari,Janice Carol","0","18","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-X","460","13075","BOOKS FOR READING INSTRUCTION","Diersing,Catherine A F","15","18",""," 3.960"," 3.248","86.7","100.0","0.0","0.0","0.0","3","5","8","2","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-X","460","2123","BOOKS FOR READING INSTRUCTION","Vander Zanden,Sarah Meredith","20","20",""," 3.825"," 3.453","100.0","90.0","10.0","0.0","0.0","0","4","8","6","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-X","460","5262","BOOKS FOR READING INSTRUCTION","McClain,Leana","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-Y","520","13400","STRATEGIES FOR EDUC INQUIRY","Dennis,Barbara","22","25",""," 3.659"," 3.784","91.7","81.8","9.1","9.1","0.0","3","2","11","5","0","2","0","0","2","0","0","0","0","0","1","1","1","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-Y","520","2125","STRATEGIES FOR EDUC INQUIRY","Ortloff,Debora Hinderliter","19","20",""," 4.000"," 3.839","94.7","100.0","0.0","0.0","0.0","1","0","19","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","07-11-2008"
"S108","4085SS1","","","EDUC","EDUC-Y","590","2127","IND STUDY OR RES IN INQ METHOD","Alexander,Joyce","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","07-11-2008"
