"TERM DESCRIPTION","TERM","SESSION","SESSION DESCRIPTION","DEPARTMENT","SUBJECT","COURSE","CLASS/SECTION NBR","COURSE DESCRIPTION","INSTRUCTOR NAME","GPA GRADES","TOTAL GRADES","SMALL CLASS NOTATION","AVG SECT GPA","AVG STDNT CUM GPA","PERCENT MAJORS","A%","B%","C%","D%","OTHERCNT","A+","A","A-","B+","B","B-","C+","C","C-","D+","D","D-","F","W","WX","I","R","P","S","NY","NR","NC","OTHER","EFFECTIVE DATE"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","578","31158","CONTRASTIVE STUDY OF FR & ENG","Rottet,Kevin James","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","578","31160","CONTRASTIVE STUDY OF FR & ENG","Rottet,Kevin James","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","579","31162","INTRO TO FRENCH MORPHOLOGY","Vance,Barbara S.","4","6","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","615","31166","STUDIES IN MEDIEVAL FRENCH LIT","Hebbard,Elizabeth","8","10",""," 3.963"," 3.936","70","100.0","0.0","0.0","0.0","2","0","7","1","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","652","31168","SEMINAIRE SUR L'INTERMEDIALITE","Bouchard,Vincent","6","6",""," 3.950"," 3.892","100","100.0","0.0","0.0","0.0","0","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","679","31164","FRENCH-BASED PIDGINS & CREOLES","Rottet,Kevin James","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","815","2191","INDIV READ IN FR LIT & LING","Panaite,Oana","0","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-F","875","2192","RESEARCH IN FRENCH LIT & LANG","Panaite,Oana","1","14","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-G","901","2193","ADVANCED RESEARCH","Panaite,Oana","0","8","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-G","901","2194","ADVANCED RESEARCH","Panaite,Oana","0","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","100","13009","ELEMENTARY ITALIAN I","Lettieri,Marco","9","14",""," 3.678"," 2.720","0","77.8","22.2","0.0","0.0","5","0","2","5","2","0","0","0","0","0","0","0","0","0","2","1","0","0","1","0","0","0","1","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","100","2195","ELEMENTARY ITALIAN I","Lettieri,Marco","7","15",""," 3.100"," 2.858","0","57.1","28.6","0.0","0.0","9","1","0","3","2","0","0","0","0","0","0","0","0","1","2","5","0","0","0","0","0","0","1","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","100","2196","ELEMENTARY ITALIAN I","Daniel,Kenna","20","23",""," 2.970"," 3.265","0","40.0","30.0","20.0","10.0","3","1","5","2","2","1","3","2","2","0","0","1","1","0","2","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","100","2197","ELEMENTARY ITALIAN I","Marshall,Corie Jaine","20","24",""," 2.565"," 2.807","0","30.0","35.0","15.0","0.0","8","0","5","1","2","5","0","1","1","1","0","0","0","4","2","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","100","2198","ELEMENTARY ITALIAN I","Marshall,Corie Jaine","19","25",""," 3.084"," 2.942","0","36.8","42.1","10.5","10.5","6","3","1","3","3","3","2","2","0","0","2","0","0","0","2","3","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","OVS","Overseas Study","FRIT","FRIT-M","100","30177","ELEMENTARY ITALIAN I","","39","39",""," 3.549"," 3.499","0","61.5","33.3","5.1","0.0","0","0","19","5","6","4","3","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","OVS","Overseas Study","FRIT","FRIT-M","100","3748","ELEMENTARY ITALIAN I","","5","5","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","150","13010","ELEMENTARY ITALIAN II","Grossi,Angelo Maria","10","14",""," 2.950"," 3.017","0","60.0","10.0","10.0","20.0","4","2","1","3","0","0","1","1","0","0","0","0","2","0","4","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","150","2199","ELEMENTARY ITALIAN II","Serafin,Karolina","22","24",""," 3.218"," 3.361","0","54.5","31.8","0.0","13.6","2","4","4","4","1","4","2","0","0","0","1","2","0","0","1","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","150","2200","ELEMENTARY ITALIAN II","Marshall,Corie Jaine","21","22",""," 3.471"," 3.533","0","76.2","14.3","4.8","0.0","2","0","8","8","1","2","0","0","1","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","150","2201","ELEMENTARY ITALIAN II","Grossi,Angelo Maria","14","14",""," 2.886"," 3.292","0","28.6","42.9","21.4","7.1","0","0","0","4","4","1","1","0","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","150","3553","ELEMENTARY ITALIAN II","Burrascano,Miriam","17","23",""," 3.100"," 3.465","0","41.2","29.4","29.4","0.0","6","0","2","5","4","1","0","0","5","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","150","36172","ELEMENTARY ITALIAN II","Serafin,Karolina","16","22",""," 3.394"," 3.279","0","62.5","18.8","12.5","6.3","6","4","4","2","3","0","0","1","1","0","0","0","1","0","4","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","150","9020","ELEMENTARY ITALIAN II","Marshall,Corie Jaine","21","24",""," 2.981"," 3.186","0","38.1","38.1","14.3","0.0","5","1","3","4","4","3","1","3","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","200","10644","INTERMEDIATE ITALIAN I","Daniel,Kenna","6","8",""," 3.017"," 3.297","0","50.0","16.7","33.3","0.0","2","0","0","3","0","1","0","0","2","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","200","13011","INTERMEDIATE ITALIAN I","Daniel,Kenna","6","7",""," 2.550"," 2.606","0","33.3","16.7","33.3","0.0","2","1","0","1","0","1","0","2","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","OVS","Overseas Study","FRIT","FRIT-M","200","30193","INTERMEDIATE ITALIAN I","","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","OVS","Overseas Study","FRIT","FRIT-M","200","4150","INTERMEDIATE ITALIAN I","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","200","4662","INTERMEDIATE ITALIAN I","Daniel,Kenna","13","15",""," 3.008"," 3.146","0","46.2","30.8","7.7","15.4","2","0","4","2","1","1","2","1","0","0","0","1","1","0","1","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","203","14232","CONV PRACTICE WITH ITALIANS","Serafin,Karolina","0","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","215","4258","ACCELERATED SECND-YEAR ITALIAN","Serafin,Karolina","18","18",""," 3.200"," 3.472","0","55.6","11.1","27.8","5.6","0","3","6","1","0","2","0","3","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W2","Eight Week - Second","FRIT","FRIT-M","222","37172","TOPICS IN ITALIAN CULTURE","Phillips-Robins,Helena Claire","21","28",""," 3.548"," 3.051","0","71.4","23.8","0.0","4.8","7","9","2","4","1","2","2","0","0","0","0","1","0","0","3","4","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","222","9955","TOPICS IN ITALIAN CULTURE","Scalabrini,Massimo","32","41",""," 3.459"," 3.437","2.9","71.9","18.8","6.3","0.0","10","4","11","8","1","1","4","0","2","0","0","0","0","1","3","6","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","250","13017","INTERMEDIATE ITALIAN II","Lettieri,Marco","8","9",""," 3.425"," 3.342","0","62.5","25.0","12.5","0.0","1","0","3","2","1","1","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","250","2202","INTERMEDIATE ITALIAN II","Lettieri,Marco","20","21",""," 3.440"," 3.387","0","60.0","35.0","0.0","5.0","1","1","5","6","3","3","1","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","250","2203","INTERMEDIATE ITALIAN II","Lettieri,Marco","13","13",""," 3.423"," 3.406","0","53.8","46.2","0.0","0.0","0","0","5","2","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","OVS","Overseas Study","FRIT","FRIT-M","250","30190","INTERMEDIATE ITALIAN II","","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","250","9026","INTERMEDIATE ITALIAN II","Lettieri,Marco","7","8",""," 3.200"," 3.212","0","42.9","42.9","14.3","0.0","1","0","2","1","1","0","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","301","3506","ITALIAN READING & EXPRESSION","Salmaso,Nicolo","16","18",""," 3.875"," 3.559","16.7","87.5","12.5","0.0","0.0","2","9","4","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","453","35491","MOD & CONTEMP ITAL LIT/CULTURE","Ryan,Colleen Marie","10","11",""," 3.770"," 3.613","9.1","90.0","0.0","10.0","0.0","1","2","6","1","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","499","2205","READING FOR HONORS","Panaite,Oana","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","501","31253","DANTE","Phillips-Robins,Helena Claire","4","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","815","2206","INDIVID RDGS IN ITALIAN LIT","Panaite,Oana","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-M","875","2207","RESEARCH IN ITALIAN LITERATURE","Panaite,Oana","1","7","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","OVS","Overseas Study","FRIT","FRIT-OS","100","37287","UNDISTRIBUTED OVERSEAS STUDY","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-X","471","12973","FREN CONVERSATION GRP LDRSHP","Vance,Barbara S.","0","4","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","FRIT","FRIT-X","490","2189","INDIVIDUAL READINGS IN FRENCH","Panaite,Oana","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","OVS","Overseas Study","FRST","FRST-F","400","12314","SPECIAL TPCS IN FOREIGN STUDY","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","107","13525","PHYSICAL SYS OF ENVIRONMENT","Kim,Yuri","27","32",""," 2.826"," 3.086","0","48.1","25.9","0.0","11.1","9","7","5","1","4","2","1","0","0","0","0","2","1","4","0","5","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","109","2208","WEATHER & CLIMATE","Robeson,Scott M.","75","86",""," 3.139"," 3.226","0","38.7","40.0","18.7","2.7","11","1","11","17","14","10","6","9","4","1","0","1","1","0","3","8","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","110","13521","HUMAN GEOG IN CHANGING WORLD","Kalentzidou,Olga","53","67",""," 3.164"," 3.179","1.7","39.6","43.4","13.2","1.9","15","3","10","8","7","14","2","4","1","2","0","1","0","1","7","7","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","117","30961","MAPPING SOLUTIONS","Kim,Yuri","7","7",""," 3.429"," 3.259","0","71.4","14.3","0.0","14.3","0","3","1","1","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","120","13580","REGIONS OF THE WORLD","De Toledo Basile,Patricia","53","66",""," 3.158"," 2.983","1.8","56.6","26.4","5.7","0.0","19","8","14","8","6","6","2","2","1","0","0","0","0","6","3","10","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","120","30959","REGIONS OF THE WORLD","Wahab,Sharif","117","128",""," 3.643"," 3.260","0.8","79.5","12.0","5.1","1.7","13","66","20","7","5","4","5","2","2","2","1","1","0","2","5","6","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","185","5595","ENVIR CHG:END OF WRLD AS KNOWN","Adelsperger,Seth","63","81",""," 3.267"," 3.143","0","52.4","33.3","11.1","1.6","19","7","13","13","6","5","10","4","2","1","0","1","0","1","4","14","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W2","Eight Week - Second","GEOG","GEOG-G","208","36249","ENVIRONMENT AND SOCIETY","Postigo,Julio C.","22","41",""," 2.091"," 2.750","0","22.7","9.1","50.0","4.5","22","0","4","1","0","1","1","0","4","7","0","0","1","3","4","15","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","208","9624","ENVIRONMENT AND SOCIETY","Dwyer,Mike","61","69",""," 3.518"," 3.384","6.6","72.1","16.4","6.6","4.9","8","9","19","16","6","3","1","2","1","1","2","1","0","0","0","8","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","250","30903","COMPUTING IN GEOSPATIAL SCI","Ficklin,Darren","9","19",""," 3.856"," 3.342","18.8","88.9","11.1","0.0","0.0","10","0","7","1","0","1","0","0","0","0","0","0","0","0","7","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","306","35189","CURR ISS GLOB, DEV & JUSTICE","Roskos,Joseph Edward","18","26",""," 3.850"," 3.026","5","83.3","16.7","0.0","0.0","8","11","4","0","1","2","0","0","0","0","0","0","0","0","2","6","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","307","31154","BIOGEOGRAPHY: DIST OF LIFE","Maxwell,Justin Timothy","60","64",""," 3.542"," 3.370","1.7","75.0","18.3","3.3","0.0","6","5","25","15","3","6","2","0","1","1","0","0","0","2","0","4","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","313","13524","PLACE AND POLITICS","Ashutosh,Ishan","32","37",""," 3.431"," 3.547","5.6","65.6","28.1","0.0","0.0","7","1","14","6","3","5","1","0","0","0","0","0","0","2","3","1","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","OVS","Overseas Study","GEOG","GEOG-G","314","37260","URBAN GEOGRAPHY","","12","12",""," 2.858"," 3.420","0","8.3","66.7","25.0","0.0","0","0","0","1","3","2","3","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","336","9626","ENVIRONMENTAL REMOTE SENSING","","25","31",""," 3.712"," 3.562","14.3","76.0","24.0","0.0","0.0","6","7","6","6","3","2","1","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","338","13568","GEOGRAPHIC INFORMATION SYSTEMS","Kim,Yuri","23","25",""," 3.643"," 3.666","8","73.9","21.7","4.3","0.0","2","5","9","3","1","3","1","0","0","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W2","Eight Week - Second","GEOG","GEOG-G","350","30888","FIELD METHODS IN PHYSICAL GEOG","Ficklin,Darren","12","14",""," 3.642"," 3.320","15.4","66.7","33.3","0.0","0.0","2","2","5","1","0","4","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","352","13522","FOOD & POVERTY IN AMERICA","Shattuck,Annie","55","63",""," 3.595"," 3.366","5","65.5","29.1","5.5","0.0","8","15","15","6","8","6","2","1","0","2","0","0","0","0","4","3","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","357","31178","URBAN ALTERNATIVE AGRICULTURE","Kalentzidou,Olga","19","20",""," 3.600"," 3.453","10","63.2","36.8","0.0","0.0","1","2","6","4","3","3","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","368","13583","WATER IN THE MIDWEST","Barrow,Erica","30","32",""," 3.643"," 3.395","3.3","63.3","36.7","0.0","0.0","2","8","9","2","5","4","2","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","OVS","Overseas Study","GEOG","GEOG-G","369","12315","THE GEOGRAPHY OF FOOD","","10","10",""," 3.340"," 3.430","0","40.0","60.0","0.0","0.0","0","0","3","1","1","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","OVS","Overseas Study","GEOG","GEOG-G","369","30202","THE GEOGRAPHY OF FOOD","","24","24",""," 3.450"," 3.491","0","58.3","33.3","8.3","0.0","0","0","8","6","2","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","369","7086","THE GEOGRAPHY OF FOOD","Kalentzidou,Olga","19","21",""," 3.268"," 3.421","5.3","52.6","36.8","5.3","0.0","3","1","5","4","2","3","2","1","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","8W1","Eight Week - First","GEOG","GEOG-G","395","30886","JERKS&BULLIES: GEOGRAPH EXPLOR","Dunn,Elizabeth Cullen","9","11",""," 3.267"," 3.166","0","55.6","22.2","22.2","0.0","2","2","1","2","0","1","1","1","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","397","30954","SOCIAL AND HISTORICAL GIS","Heiderscheidt,Drew","26","26",""," 3.608"," 3.608","34.6","80.8","11.5","3.8","0.0","1","7","8","6","1","2","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","407","35435","CLIMATE DYNAMICS","Kravitz,Ben","1","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","OVS","Overseas Study","GEOG","GEOG-G","444","37235","CLIMATE CHANGE IMPACTS","","1","1","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","469","9025","FOOD AND GLOBAL POVERTY","Shattuck,Annie","29","39",""," 3.683"," 3.351","5.9","82.8","10.3","3.4","3.4","10","8","8","8","3","0","0","1","0","0","0","1","0","0","4","5","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","485","30951","GEOSPATIAL PROGRAMMING","Hwang,Taehee","9","11",""," 3.844"," 3.779","44.4","77.8","22.2","0.0","0.0","2","1","6","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","498","31218","CAPSTONE IN GEOGRAPHY","Waldman,Kurt Benson","8","8",""," 3.963"," 3.611","87.5","100.0","0.0","0.0","0.0","0","1","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","499","7906","HONORS RESEARCH IN GEOG","Drummond,Shalom Moriah","2","2","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","501","31216","RSCH PROBLEMS IN GEOGRAPHY II","Robeson,Scott M.","6","7",""," 4.000"," 3.987","100","100.0","0.0","0.0","0.0","1","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","507","35436","CLIMATE DYNAMICS","Kravitz,Ben","3","3","NOT AVAILABLE - SMALL CLASS SIZE","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","06-09-2023"
"SP23","4232","1","Regular Academic Session","GEOG","GEOG-G","527","36359","DEPT OF GEOGRAPHY COLLOQUIUM","Maxwell,Justin Timothy","8","8",""," 4.000"," 3.955","100","100.0","0.0","0.0","0.0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","06-09-2023"
